171	2db6c84d-1ed0-4800-82cd-6e259a4b3e88	trend	0.883	Growth	0				environmental/natural_resources/pasture	0.804	conditions	0					hume	Opportunities Reachable extension services Favourable policies Rapidly growing service /input providing private sector High prices of meat from other sources (cattle, small ruminant) Growth in income Improving market conditions Developed infrastructures
172	097e7e46-d291-4f46-be97-2f429011ac44	economic_and_commerce/economic_activity/market/budget	0.869	Numerous constraints	0				trend	0.807	growth	0					hume	Numerous constraints to yield and productivity growth have been identified, including relatively low levels of use of inputs (fertilizer, pesticide, improved seeds), low levels of irrigation, soil degradation and soil erosion, inadequate agricultural research and extension, and constraints to market development.
173	8e6192b5-d82c-43a0-9aa1-73567749156f	trend	0.807	the trend	0				trend	0.705	the trend started to reverse in 2010 Despite the disincentives	0					cwms	The level of disincentive has declined since 2007, although the trend started to reverse in 2010 Despite the disincentives, wheat production has increased in recent years due to expansion of area under cultivation.
174	e4264a80-726b-4bda-977b-c6fbc54402f0	crisis_and_disaster/environmental_disasters/natural_disaster/drought	0.759	the drought	0				economic_and_commerce/economic_activity/development	0.769	some negative impacts on international development gains	0					cwms	She said the drought is already having some negative impacts on international development gains.
175	8e6192b5-d82c-43a0-9aa1-73567749156f	trend	0.807	This rise	0				trend	0.705	growth	0					hume	This rise impacted the entire sector, triggering a three percent growth in the same year, injecting a one to one and a half percent contribution to the overall Gross Domestic Product (GDP) of the country.
176	8e6192b5-d82c-43a0-9aa1-73567749156f	trend	0.807	the scale and intensity of emergencies around the world continue to increase	0				trend	0.705	CERF also highlighted that as the scale and intensity of emergencies around the world continue to increase	0					cwms	CERF also highlighted that as the scale and intensity of emergencies around the world continue to increase, the Fund needs to be strengthened so that aid can reach people, whenever and wherever crises hit.
177	3ceebb50-50aa-4bd3-a424-3f8ad849d519	social_and_political/basic_services	0.81	issues of management and banking services are also other factors	0				economic_and_commerce/economic_activity/market/labor_market	0.756	local investors to go	0					eidos	According to the chairman of the association , the issues of management and banking services are also other factors that cause local investors to go out of the business .
178	820a6a7c-4012-42af-b1a3-bad4e04ed13d	crisis_and_disaster/environmental_disasters/natural_disaster/drought	0.75	to drought	0				agriculture/livestock_disease	0.795	prevent livestock deaths due to drought	0					cwms	IR1.4 Emergency preparedness and responsiveness The crisis modifier funds released in 2014 aimed to prevent livestock deaths due to drought.
179	60541121-e0c1-4a25-8527-fdb1c3960583	agriculture/crop_production	0.784	increasing cereal yields	0				economic_and_commerce/economic_activity/market/supply/food_supply	0.894	quantity of output that a farm produces using the same quantity of factor inputs	0					eidos	First , increasing cereal yields directly affect farm incomes because they increase the quantity of output that a farm produces using the same quantity of factor inputs .
180	b626db17-ce85-4523-9024-acd41ee9f065	interventions/provision_of_goods_and_services/newborn_and_childhood_essential_health_care_services	0.744	SACHs mission is to improve the quality of pediatric cardiac care for children from developing countries	1				interventions/provision_of_goods_and_services/newborn_and_childhood_essential_health_care_services	0.794	SACHs mission is to improve the quality of pediatric cardiac care for children from developing countries.	1					cwms	SACHs mission is to improve the quality of pediatric cardiac care for children from developing countries.
181	65f3d91f-acd2-46dd-bf8e-380b3940a8d1	access/market_access	0.742	poor market information	0				interventions/provision_of_goods_and_services/food_for_assets	0.763	private market's capacity to meet localized food deficits	1					eidos	While there have been a number of positive developments in the agricultural sector , the private market 's capacity to meet localized food deficits is uneven and limited by poor market information and poor access to credit .
182	ece35849-806f-4cc5-8f12-b0496f541c77	social_and_political/conflict/tension	0.761	insecurity	0				economic_and_commerce/economic_activity/market/transaction	0.802	investments	0					hume	While other studies have found that tenure insecurity leads to lower long term investments (Ali et al., 2011), since teff is an annual crop, less secure households may mine the soil in order to extract what they can from the land while they have it.
183	d16f6bde-e81c-46f4-85f1-82fd8306fb9c	crisis_and_disaster/famine	0.862	famine	0				health_and_life/death	0.714	imminent death	0					hume	The UN Secretary General also stated that 1.4 million children are susceptible to imminent death due to famine in the four countries, while 462,000 children face acute malnutrition in Yemen alone due to the civil war that has been raging for two years.
184	adfebc65-819d-43ea-ba93-3d76473d09e6	interventions/information_services/food_security_or_famine_early_warning_system	0.821	Friday's statement said poor rains and high global commodity prices had	1				food_security	0.897	food insecurity	0					eidos	Friday 's statement said poor rains and high global commodity prices had triggered food insecurity in the huge Horn of Afric country last year , but lamented that there had been only a `` limited response '' from the international community .
185	3af0e5cf-b441-44b1-8eba-ddc2e117141d	environmental/natural_resources/fossil_fuels	0.803	high fuel prices	0				agriculture/crop_production	0.785	selling prices of staple maize tortillas	0					eidos	In Mexico , high fuel prices and a weak local currency resulted in an increase in production costs and selling prices of staple maize tortillas which increased for the third consecutive month in March .
186	c6326a8f-8e23-42a9-88d1-39d3d47f319c	health_and_life/death	0.837	the death	0				crisis_and_disaster/crisis	0.953	the crisis	0					hume	Another example is the response of the UN Offi ce for West Africa (UNOWA) to the crisis in Guinea in 2008 following the death of President Lansana Cont? and the takeover of the country by a military junta.
187	1c68a274-74d5-4e01-a523-5c8a5109b66b	social_and_political/government/regulation	0.733	The government in Asmara	0				social_and_political/conflict/attack	0.715	called on the UN to intervene over the recent attacks	0					cwms	The government in Asmara has called on the UN to intervene over the recent attacks.
188	9f5a86dd-8b94-4211-9b60-aeab88bd64bd	social_and_political/basic_services	0.807	direct effects of extension services	0				social_and_political/basic_services	0.792	effects of extension services	0					cwms	19 that our empirical specification controls for a number of factors, including direct effects of extension services, we argue that there is substantial complementarity observed in our dataset, particularly between fertilizer and improved seeds.
189	04840034-5f31-41c1-a034-17795b88ca3a	economic_and_commerce/economic_activity/market/fuel	0.891	markets	0				economic_and_commerce/economic_activity/development	1	African growth	0					hume	But many investors are also moving into infrastructure, agriculture and telecommunications markets, helping to rebalance African growth more broadly.
190	c6b277e5-a286-4c60-9e3a-13bc74980777	environmental/climate_change_mitigation	0.934	adaptation and mitigation strategies	0				economic_and_commerce/economic_activity/livelihood	1	livelihoods	0					eidos	`` Scientists can build on the Durban agreements for REDD + to clearly describe adaptation and mitigation strategies that span agriculture and forestry and improve food security and livelihoods .
191	2edd10d0-c510-4eb9-90af-75804040b69c	economic_and_commerce/economic_activity/market/price_or_cost/crop_price	1	subsidized prices	0				economic_and_commerce/economic_activity/market/fuel	0.878	the open Market	0					hume	adequate availabilities from a bumper 2017 output kept prices stable in China, as well as India, where improved market supplies were also associated with the increased quantities sold at subsidized prices through the open Market Sale Scheme.
192	5a13a3ca-43d2-4750-8da6-79ad2b38994f	economic_and_commerce/economic_activity/market/price_or_cost/crop_price	0.747	to the decline in the price of gold	0				economic_and_commerce/economic_activity/market/price_or_cost/food_price	0.75	This is due to the decline in the price of gold	0					cwms	"This is due to the decline in the price of gold.
193	f2f8fe58-005c-4cdd-971c-3b5af77a579d	interventions/institutional_support/capacity_building_of_national_authorities_on_human_rights	0.774	directed against the nation's foreign policy directions and national development goals	1				economic_and_commerce/economic_activity/development	0.815	directions and national development goals	0					cwms	He also said that the Ministry's digital diplomacy needed to clarify the misconceptions directed against the nation's foreign policy directions and national development goals.
194	68cb1dc1-f589-4bfa-997d-72932a68105d	interventions/construction_of_infrastructure	0.809	inadequate infrastructure (roads, transport, warehousing, telecommunications, and physical market structures)	1				food_security	0.911	One major factor contributing to food insecurity in South Sudan	0					eidos	One major factor contributing to food insecurity in South Sudan is the absence of well-functioning markets in most of the country due to inadequate infrastructure ( roads , transport , warehousing , telecommunications , and physical market structures ) and low levels of marketed surplus .
195	e7d35a00-5934-4364-b0ea-209f188202ec	access/infrastructure_access	0.755	crisis with limited access to land	0				economic_and_commerce/economic_activity/livelihood	1	Livelihoods	0					eidos	Livelihoods have been decimated by the crisis with limited access to land , reduced harvests , fear of violence preventing cultivation of new fields , loss of livestock , loss of assets , and limited investments in market-based employment opportunities , ever-deepening poverty , vulnerability and food insecurity making it increasingly difficult for affected populations to recover .
196	ce743c47-1411-48f4-bb65-7834bd75cb51	interventions/institutional_support/capacity_building_of_national_authorities_on_human_rights	0.708	to its importance	1				interventions/provision_of_goods_and_services/provision_of_credit_and_training_for_income_generation	0.818	Education is an important measure of human capital due to its importance to secure employment and skills for managing scarce resources	1					cwms	Education is an important measure of human capital due to its importance to secure employment and skills for managing scarce resources (Saenz and Morales 2005).
197	e4ecade9-626a-4de6-8832-5ad171deb1d9	social_and_political/educational/education	0.897	political stability, strengthening vocational education and better training	0				social_and_political/political/political_instability	0.789	political stability, strengthening	0					cwms	He called on African countries to give due attention to political stability, strengthening vocational education and better training and skill transfer among others.
198	57302e44-ca92-4925-885c-34be6241cf0e	social_and_political/conflict/hostility	0.799	Conflict -related sexual	0				crisis_and_disaster/economic/economic_crisis	0.843	a serious concern	0					hume	Conflict-related sexual violence is a serious concern.
199	f6824038-5552-48a8-9a11-9fede674d2c2	environmental/meteorologic/temperature	0.737	Temperatures	0				crisis_and_disaster/environmental_disasters/crop_failure	0.777	the crop	0					cwms	Temperatures are steadily rising in Ethiopia, and are now damaging the crop.
200	337206e8-84c3-41c0-ae5c-b8bef41364ff	food_security/food_availability	0.917	insecurity	0				crisis_and_disaster/economic/economic_crisis	0.843	a big concern	0					hume	"Rising food insecurity and undernourishment are a big concern, considering that 355 million in Africa were moderately or severely food insecure in 2015," he said.
201	aff5cde5-ebe4-44fb-a792-b4a192415285	agriculture/livestock_disease	0.795	death of many livestock in Ethiopia	0				crisis_and_disaster/famine	0.812	malnutrition rates	0					eidos	The death of many livestock in Ethiopia , as well as in Somalia where 3.3 million people are in need of food after three years with too little rain , has caused a breakdown in pastoral livelihoods , contributing to soaring hunger levels and alarming increases in malnutrition rates , according to the UN Food and Agricultural Organization ( FAO ) .
202	7ed69082-7cde-4c99-97b8-8e77cea176ab	interventions/provision_of_goods_and_services/public_health_information_campaign	0.826	a way that promotes mutual benefits	1				interventions/provision_of_goods_and_services/cash_for_assets	0.749	mutual benefits	1					cwms	Designing prudent foreign policy, this government has strongly encouraged the principle of addressing issues of common interest on the basis of constructive dialogue in a way that promotes mutual benefits.
203	1794f935-09ef-49ea-8239-3492ccab498c	environmental/meteorologic/precipitation/rainfall	0.977	heavy rainfall	0				crisis_and_disaster/environmental_disasters/natural_disaster	0.752	localized flooding	0					hume	Even if a cyclone does not develop in the region, heavy rainfall is likely and may trigger localized flooding for coastal areas in Mozambique and parts of northern Madagascar.
204	6e5f5a56-eb5a-47b0-ae94-efb064643d75	trend	0.833	an increase	0				economic_and_commerce/economic_activity/development	0.77	developing	0					hume	Despite an increase in rains in late November, below-average precipitation over the past several weeks has led to developing dryness and strong moisture deficits in northern Zimbabwe.
205	d3ed0e35-afd3-4c44-8836-b035fbbc3812	crisis_and_disaster/crisis	0.826	by such disasters in 20002013	0				interventions/information_services/food_security_or_famine_early_warning_system	0.761	of people affected by such disasters in 20002013	1					cwms	Figure 2 confirms that, on a broader scale, violent civil conflict events on the African continent were more frequent in countries that were also harder hit by climate- and weather-related disasters.18 The total number of people affected by such disasters in 20002013 is significantly correlated with the total number of violent civil conflict events (p = 0.33) as well as the number of fatalities in these events (p = 0.33).19 Of course, correlation does not imply causality.
206	1c14f11e-5c65-4893-8e42-e4ba30fe0a68	social_and_political/government/regulation	0.733	the government	0				interventions/provision_of_goods_and_services/infant_and_young_child_feeding_support	0.793	the prevention and control of child labour	1					cwms	Apparently, the government has integrated the prevention and control of child labour in its various development polices and plans.
207	cbe31f64-d391-43e3-9460-2ad6823fd17b	social_and_political/migration/emigration	0.803	trekked to neighboring Kenya and Ethiopia, hoping to get aid in refugee camps	0				social_and_political/migration/emigration	0.803	trekked to neighboring Kenya and Ethiopia, hoping to get aid in refugee camps.	0					cwms	Tens of thousands already have trekked to neighboring Kenya and Ethiopia, hoping to get aid in refugee camps.
208	6804af64-da87-48d9-b958-9a39084137c1	crisis_and_disaster/famine	0.746	hunger	0				social_and_political/migration/emigration	0.868	leaving	0					sofia	Some refugees from Eastern , Central and Western Equatoria also reported leaving the country due to hunger , as the prolonged conflict has meant they have been unable to cultivate their land .
209	9ae8cff8-2779-4aa5-ab44-18a4ddf9e305	economic_and_commerce/economic_activity/cross_border_trade/export/food_export	0.739	would lead to intra-African trade rising to 22% of total African Trade	0				economic_and_commerce/economic_activity/cross_border_trade/export/food_export	0.759	to intra-African trade rising to 22% of total African Trade	0					cwms	The successful establishment of a Continental Free Trade Area in Africa would lead to intra-African trade rising to 22% of total African Trade and, in line with similar efforts worldwide, would add approximately US$ 1 trillion to the global economy.
210	cc3b5635-8df1-4390-86a7-906f1947cd42	trend	0.883	a slight increase	0				economic_and_commerce/economic_activity/market/price_or_cost/crop_price	1	prices	0					hume	In deficit areas, such as Cayes and Fonds des negres, sorghum prices increased respectively by 12 and nine percent from last month due to a slight increase in transportation cost from the production areas.
211	8a313439-bb31-4759-8481-7175ffa3e101	interventions/provision_of_goods_and_services/newborn_and_childhood_essential_health_care_services	0.817	involved tree planting, and giving voluntary service in education, cleaning	1				interventions/provision_of_goods_and_services/provision_of_non_formal_education	0.777	voluntary service in education	1					cwms	Addis Ababa Youth Federation President Yonas Aregay for his part said that in order to continue the prime Minister's vision, the youth are involved tree planting, and giving voluntary service in education, cleaning and other services.
212	246a2bba-be7a-45fd-b654-4693e86adfba	economic_and_commerce/economic_activity/market/price_or_cost/food_price	0.77	of weather and prices	0				food_security/food_utilization	0.709	on consumption	0					cwms	Section 3 discusses the literature on vulnerability measurement and how the estimated impact of weather and prices on consumption can be used to measure vulnerability to poverty.
213	dd593934-44ef-4985-af7c-b01f61792908	economic_and_commerce/economic_activity/development	0.933	development	0				social_and_political/threat/physical_insecurity	0.819	insecurity	0					sofia	If we invest in the region we can boost development and reduce insecurity .
214	9c397486-00a9-4163-8a2b-d1c6a7a2713d	crisis_and_disaster/environmental_disasters/natural_disaster/drought	0.949	the drought	0				social_and_political/conflict/hostility	0.722	no resentment	0					hume	People are passing us over, leaving us in the dust," said Yusuf, but he felt no resentment towards the Somalis fleeing the drought.
215	035cd9db-50a4-49b6-8279-5d05db96337b	interventions/provision_of_goods_and_services/food_for_work	0.721	I created jobs for two people and life started to be good	1				interventions/provision_of_goods_and_services/food_for_work	0.721	I created jobs for two people and life started to be good	1					cwms	I created jobs for two people and life started to be good.
216	41b586c6-d5cc-4411-9487-8c10c44cb0f6	food_security/food_availability	0.882	direct impacts on both food production and food security (Parry et al.,	0				food_security/food_availability	0.892	impacts on both food production and food security (Parry et al.,	0					cwms	Climate variability and climate change elements integrated with transforming role of the interacting driving forces of population increase, income growth, disease and pests, urbanization, and globalization on food yield, markets, and consumption have direct impacts on both food production and food security (Parry et al., 2004; Von Braun, 2007).
217	384d6370-634f-4319-89cd-45d202bd31ef	economic_and_commerce/economic_activity/livelihood/farming	0.882	rapid non-agricultural growth	0				economic_and_commerce/poverty	1	overall poverty	0					hume	The model results also show, however, that rapid non-agricultural growth can produce similar reductions in overall poverty.
218	d5df745f-80e3-4b70-9523-37c05a542d51	social_and_political/conflict	0.828	conflict	0				health_and_life/basic_needs	0.761	Most recently, there has been reports of population movement in Wau	0					eidos	Most recently , there has been reports of population movement in Wau due to conflict between pastoralists and farmers which led to the displacement of unarmed civilians to rural areas of Umbili and Kuarjina .
219	7a52aff9-00f6-4700-977f-79fbaa60234e	interventions/provision_of_goods_and_services/communicable_disease_outbreak_control	0.743	Trachoma is an infectious eye disease that is a leading cause of blindness and suffering in the poorest regions of the world.	1				economic_and_commerce/poverty	0.884	of blindness and suffering in the poorest regions of the world	0					cwms	Trachoma is an infectious eye disease that is a leading cause of blindness and suffering in the poorest regions of the world.
220	01a2444f-705c-4b03-ab2a-0bd93dac414c	social_and_political/government/regulation	0.789	The government	0				economic_and_commerce/economic_activity/livelihood/farming	0.882	agriculture	0					cwms	The government wants to reduce agriculture to 36% of GDP over the next 5 years.
221	aec3735c-8c5f-4216-b0d5-fc875faa4364	environmental/meteorologic/precipitation	0.934	pattern	0				crisis_and_disaster/environmental_disasters/natural_disaster/drought	0.994	drought	0					hume	The warming impact of the 2016 El Nino weather pattern had already caused drought in the East and Horn of Africa region, as well as hitting 400 million people globally.
222	bc77c43d-6856-4959-a4f1-393ec95c97b6	interventions/information_services/food_security_or_famine_early_warning_system	0.748	They said that the terrorism trials should be monitored by diplomats due to lack of transparency,	1				interventions/information_services/food_security_or_famine_early_warning_system	0.73	They said that the terrorism trials should be monitored by diplomats due to lack of transparency	1					cwms	They said that the terrorism trials should be monitored by diplomats due to lack of transparency, noting that the times and locations of the trials have been changed at the last minute.
223	f0110d3d-08c8-4a35-a62c-c25ffe7de2b1	interventions/teaching,_training_and_public_awareness/training_of_community_sourced_emergency_or_temporary_teachers	0.792	Two emergency meetings organized by FAO in Rome on 25 July and 18 August	1				interventions/provision_of_goods_and_services/public_health_information_campaign	0.776	set the stage for today's African Union pledging conference, raising international awareness of the importance of not only providing food assistance but also supporting	1					eidos	Two emergency meetings organized by FAO in Rome on 25 July and 18 August helped set the stage for today 's African Union pledging conference , raising international awareness of the importance of not only providing food assistance but also supporting food producers and getting food production in the Horn back up and running as soon as possible .
224	52158b1a-1a2e-4fc0-adcd-d4a0028d7522	crisis_and_disaster/environmental_disasters/natural_disaster/drought	0.909	Drought	0				health_and_life/nutrition/food_diversity	0.879	coordination	0					hume	On April 4, senior officials from USAID, other donor agencies, the Intergovernmental Authority on Development, the African Union Commission, African governments, and U.N. agencies announced a new partnership the Global Alliance for Action for Drought Resilience and Growth to strengthen coordination between development partners, increase economic growth, build new partnerships with the private sector, and reduce food insecurity in the Horn of Africa.
225	dc168162-534d-4c46-ab08-08a0be5cddf0	social_and_political/political/political_instability	0.823	the regime	0				health_and_life/basic_needs	0.782	no doubt that the regime is making money from that	0					cwms	You can imagine, if this much people could cross the border by an individual trafficker; there is no doubt that the regime is making money from that.
226	54d9f251-eb06-48f4-8a27-351f36725dd4	social_and_political/political/political_instability	0.784	of leaders who would bring democracy to the continent	0				social_and_political/political/independence	0.738	democracy	0					cwms	Then U.S. President Bill Clinton called him one of a "new generation" of leaders who would bring democracy to the continent.
227	d313483e-3f26-4edb-8abe-aa585ed9128c	economic_and_commerce/economic_activity	0.811	expansion	0				economic_and_commerce/economic_activity/market/fuel	0.857	markets	0					hume	In many countries, competitive wages and proximity and access to developed markets provide opportunities for expansion of collaboration with China including relocation of manufacturing industries.
228	82d4db9e-5961-4228-a1a7-ceca49ed8a9b	crisis_and_disaster/environmental_disasters/natural_disaster/drought	0.917	drought	0				social_and_political/conflict/tension	0.761	insecurity	0					hume	Conflicts in parts of Central, East and West Africa continue to severely stress food security conditions and undermine the agriculture sector, while drought in parts of EastAfrican has also intensified food insecurity.
229	e932fabb-694f-4c3f-8b59-4f6fd12f4a2f	economic_and_commerce/economic_activity/cross_border_trade/import	0.744	availability of imports from Burkina Faso, Mali, and Benin	0				economic_and_commerce/economic_activity/market/supply/food_supply	0.806	Staple food market supplies	0					eidos	Eastern basin ( Benin , Nigeria , Niger , and Chad ) : Staple food market supplies were average in May in the southwestern part of Niger due to the availability of imports from Burkina Faso , Mali , and Benin .
230	3597048f-824b-4a76-8b9a-15f212905c3a	interventions/provision_of_goods_and_services/human_rights_monitoring_investigation_and_reporting	0.707	Somaliland's track record of political stability and security	1				interventions/provision_of_goods_and_services/once_off_cash_transfer_to_facilitate_return	0.722	Somaliland to become a secured destination for international business	1					eidos	Ethiopia 's Minister of Finance and Economic Development , Ato Sufian Ahmed , said in a statement that the Government appreciated Somaliland 's track record of ' political stability and security ' which will help Somaliland to become a ' secured destination for international business ' .
231	71f846d7-e7e6-44df-a4fe-689c9006f5e8	social_and_political/threat/physical_insecurity	0.819	insecurity	0				interventions/provision_of_goods_and_services/once_off_cash_transfer_to_facilitate_return	0.729	Ten aid workers who were on a mission to Twic East at the same time temporarily suspended activities and returned to Juba	1					eidos	Ten aid workers who were on a mission to Twic East at the same time temporarily suspended activities and returned to Juba due to the insecurity .
232	07a1e6f6-2dfa-4eab-87a2-3c4a1ea849d9	economic_and_commerce/poverty	0.726	the dire poverty	0				economic_and_commerce/poverty	0.884	aided many Gulf countries in response to the dire poverty	0					cwms	According to unofficial reports, some 50 years ago, Ethiopia aided many Gulf countries in response to the dire poverty they were facing back then.
233	5a3ec01a-e3cf-4b0e-b29f-7fc635e84bce	social_and_political/migration/emigration	0.715	fleeing	0				interventions/peacekeeping_and_security/conflict_mediation_and_political_dialogue	0.818	conflict	1					sofia	The camps currently house around 130,000 refugees from Somalia , the majority fleeing the food crisis and conflict .
234	df13173c-2e7f-4d63-a599-3bd52e304ba7	interventions/provision_of_goods_and_services/point_of_use_water_treatment_at_household_level	0.808	it focused on intensive development of water wells to cope up with the drought impact across the region	1				interventions/provision_of_goods_and_services/point_of_use_water_treatment_at_household_level	0.807	was last year as it focused on intensive development of water wells to cope up with the drought impact across the region	1					cwms	According to him, this year's campaign is stronger than what was last year as it focused on intensive development of water wells to cope up with the drought impact across the region.
235	79f5e68d-424f-478c-a88c-1f9298710e73	crisis_and_disaster/economic/economic_crisis	0.799	country's severe economic crisis	0				economic_and_commerce/economic_activity/market/inflation	0.903	hyper-inflation	0					eidos	`` Unfortunately , the cholera epidemic has struck at a time when most Zimbabweans are unable to purchase salt and sugar , '' he said , referring to the country 's severe economic crisis that has caused hyper-inflation and the collapse of health systems .
236	711c0ade-7332-4911-97ce-3bbdffe03f56	interventions	0.711	policies	1				economic_and_commerce/economic_activity/market/labor_market	0.726	private-sector participation	0					hume	Accordingly, they encouraged the authorities to persevere with policies that safeguard macroeconomic stability, strengthen buffers, and foster private-sector participation in the economy.
237	ef58b14c-21be-4190-8c37-b94633b8fed4	crisis_and_disaster/famine	0.883	food insecurity becomes more severe	0				crisis_and_disaster/famine	0.868	that quality of children's diets worsens as food insecurity becomes more severe	0					cwms	Our findings also confirm evidence from multiple studies showing that quality of children's diets worsens as food insecurity becomes more severe (Rodriguez, MundoRosas, MendezGomez Humaran, PerezEscamilla, & ShamahLevy, 2017).
238	949df1b8-2aea-48c3-9427-d973e8a1658d	economic_and_commerce/economic_activity/market/supply	0.991	abundant supply	0				economic_and_commerce/economic_activity/cross_border_trade/export	0.97	monthly maize exports to Kenya	0					eidos	Nevertheless , monthly maize exports to Kenya were still higher at between 20,000 and 40,000 MT a month in the fourth quarter due to abundant supply , and relatively lower prices in Tanzania .
239	050a4be5-3156-4983-9471-1d96050359af	interventions/provision_of_goods_and_services/once_off_cash_transfer_to_facilitate_return	0.762	shift in cash transfers	1				economic_and_commerce/economic_activity/market/inflation	0.903	experiencing inflation	0					eidos	If so , which regions / woredas are at low vs. high risk of experiencing inflation due to a shift in cash transfers ?
240	aeddec03-cc4a-499b-9aa9-671eca413e1e	economic_and_commerce/economic_activity	0.783	Large private-sector investment	0				trend	1	growth	0					hume	Ethiopia's average annual headline inflation fell in August to 5.9%. Large private-sector investment, especially in the agro-industry sector, combined with public infrastructure development, is expected to drive real GDP growth in the coming years.
241	95a347f4-c90a-4ec8-99b1-4d3332f37a3b	interventions/provision_of_goods_and_services/food_for_work	0.801	led different research and study teams, and produced more than 70 researches	1				interventions/provision_of_goods_and_services/public_health_information_campaign	0.8	more than 70 researches	1					cwms	Professor Yifru Birhane is a well-known researcher who served in different universities, led different research and study teams, and produced more than 70 researches published in renowned journals, both individually and collectively.
242	db2cbc0c-00e1-4a23-9b64-7855ad28b748	interventions/provision_of_goods_and_services/newborn_and_childhood_essential_health_care_services	0.777	while giving birth to life	1				interventions/provision_of_goods_and_services/cash_for_work	0.814	while giving	1					cwms	Millions have been lifted out of poverty (with China leading the way), and we are hard at work to ensure that all children have access to education, that no woman die while giving birth to life, that the scourges of HIV, tuberculosis and malaria no longer become a death sentence to millions, and that all have access to health care, to water, sanitation and clean energy.
243	5b6cd00d-b12a-4063-9996-caf885210779	health_and_life/basic_needs	1	The New Times that they had	0				social_and_political/conflict/hostility	0.878	the fight against genocide ideology and denial	0					cwms	Alice Cyusa, the chairperson of Rwanda Diaspora Global Network (RDGN), told The New Times that they had stepped up the fight against genocide ideology and denial, especially in the UK.
244	53d14f45-c6c4-494d-bdfb-ede626ed0c84	economic_and_commerce/economic_activity/market/assets	0.725	LAND	0				social_and_political/government/regulation	0.717	regulatory framework governing rural land tenure and property rights (LTPR)	0					eidos	LAND will further deepen and broaden the policy , legal , and regulatory framework governing rural land tenure and property rights ( LTPR ) and expand its capacity-building support at all levels of government to ensure sustainability of past USAID investments .
245	3d01e9b5-cb10-469f-b0f9-1864f2435461	social_and_political/political/political_instability	0.903	to poverty and regional instability	0				social_and_political/conflict/tension	0.79	Unfortunately, unknown numbers of Ethiopian manuscripts are lost or destroyed every year due to poverty and regional instability	0					cwms	Unfortunately, unknown numbers of Ethiopian manuscripts are lost or destroyed every year due to poverty and regional instability.
246	63b9e78a-cd0a-492d-822a-f90aad7a5704	economic_and_commerce/economic_activity/market/assets	0.753	investments	0				interventions/teaching,_training_and_public_awareness/training_of_farmers_on_crop_spacing	0.713	smaller farmers	1					eidos	However , those investments may help smaller farmers if they finance value chains that integrate those producers or if they invest in financial institutions that operate with farmers and rural people ( Meyer 2011 ) .
247	8f113e24-8046-4f95-9a64-fabb2bbe5133	interventions/provision_of_goods_and_services/locust_control_operation	0.738	capital controls	1				economic_and_commerce/economic_activity/market/labor_market	0.706	developing countries with fewer linkages to private international financial markets	0					eidos	Those developing countries with fewer linkages to private international financial markets , due to capital controls or a lack of interest among private investors , appear to have a larger incidence of fixed pegs .
248	ec9800da-539b-43d0-bb5a-c6a1b5716b1a	social_and_political/conflict/hostility	0.977	arrival of mainly Nuer ethnic, a major source of military and political support to former South Sudan vice president-Riek Machar rebellion, into impoverished and troubled region	0				social_and_political/threat/physical_insecurity	0.749	tension and security concerns	0					eidos	In particular , the arrival of mainly Nuer ethnic , a major source of military and political support to former South Sudan vice president-Riek Machar rebellion , into impoverished and troubled region has increased tension and security concerns among local communities .
249	7de245f7-1325-490a-9477-e8f8ee03c096	environmental/meteorologic/precipitation/rainfall	0.977	rainfall	0				agriculture/livestock_production	1	average production	0					hume	Deyr rainfall is expected to support average production and normal livestock births and productivity in most areas, though flooding will likely cause crop losses in riverine and lowland areas.
250	a52e9349-968e-4dce-b249-54e99d1fc76e	interventions/provision_of_goods_and_services/provision_of_credit_and_training_for_income_generation	0.762	opportunities for all--especially for those most at risk	1				interventions/building_construction	0.73	build resilience	1					eidos	The Report makes the case that preventing shocks and promoting opportunities for all - - especially for those most at risk - - can effectively help reduce vulnerabilities and build resilience .
251	8a5eb984-7aaa-4b5d-8637-3c540bceabc8	economic_and_commerce/economic_activity/market/demand/food_demand	0.833	would have a significant impact on competitiveness of maize production in Ethiopia	0				economic_and_commerce/economic_activity/market/demand/food_demand	0.819	a significant impact on competitiveness of maize production in Ethiopia	0					cwms	Ģ investment in bulk transport and storage facilities, along with grades and standards, would have a significant impact on competitiveness of maize production in Ethiopia.
252	42dc4a06-c93d-43ba-a9a3-a178aa8206d3	access/market_access	0.786	options which enhance access	0				access/market_access	0.8	access	0					cwms	The regional Government should facilitate options which enhance access to land such as resettlement, expansion of soil and water conservation practice on farmlands and reclamation of degraded land to bring into production.
253	cca945c2-719f-4be5-9818-49fc01f5a8d1	crisis_and_disaster/economic/economic_crisis	0.91	to the crisis in that country	0				social_and_political/conflict/tension	0.767	the difficult circumstances due to the crisis in that country	0					cwms	The Ethiopian government said it is doing its level best for the safe return of Ethiopians living in Libya, in spite of the difficult circumstances due to the crisis in that country.
254	58ec96b7-b1d6-494a-afae-776fd79f1e66	health_and_life/basic_needs	0.767	increase in the agricultural workload of pregnant women is known	0				health_and_life/birth	0.735	risk of preterm birth	0					eidos	An increase in the agricultural workload of pregnant women is known to increase the risk of preterm birth , and researchers have suggested that bending and standing exacerbate this risk ( Owens et al. 2015 ) .
