Index	Sentence	Entity	Character Offsets	cause/effect	GOLD Flat Grounding	Current Flat Grounding	Flat Correct?	GOLD Concept Grounding	Current Concept Grounding	Concept Correct?	GOLD Process Grounding	Current Process Grounding	Process Correct?	GOLD Property Grounding	Current Property Grounding	Property Correct?	Notes	
29	Natural disaster is also another cause in addition to emerging conflict , shootings , tribal conflicts , police conflicts , boarder conflicts and all that .	emerging conflict	(54,71)	effect	wm/concept/causal_factor/social_and_political/conflict/	wm/concept/causal_factor/social_and_political/conflict/	true	wm_compositional/concept/causal_factor/social_and_political/security/conflict/	wm_compositional/concept/causal_factor/social_and_political/security/conflict/	true	wm_compositional/process/conflict/	wm_compositional/process/conflict/	true	None	None	true
30	The expert attributed the increment to technical assistance provided to miners and legalization of the activities of gold miners, among others.	the increment	(22,35)	effect	wm/concept/causal_factor/trend	wm/concept/causal_factor/trend	true	None	None	true	None	None	true	wm_compositional/propert/trend	None	false
33	and flood affected the little harvest is finished people are relying on market and wild .	flood	(4,9)	cause	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/flooding	wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/flooding	true	wm_compositional/concept/causal_factor/crisis_and_disaster/environmental_disasters/natural_disaster/flooding	wm_compositional/concept/causal_factor/environment/precipitation/flooding, wm_compositional/concept/causal_factor/crisis_and_disaster/crisis/environmental_factor/natural_disaster/flooding, wm_compositional/concept/causal_factor/environment/precipitation/storm, wm_compositional/concept/causal_factor/crisis_and_disaster/crisis/environmental_factor/natural_disaster/storm, wm_compositional/concept/causal_factor/environment/natural_resources/water_bodies	false	None	None	true	None	None	true
33	and flood affected the little harvest is finished people are relying on market and wild .	the little harvest	(19,37)	effect	wm/concept/time/temporal/crop_season	wm/concept/time/temporal/crop_season	true	wm_compositional/concept/causal_factor/time/temporal/crop season	wm_compositional/concept/causal_factor/time/temporal/crop season	true	wm_compositional/process/agriculture/harvesting	wm_compositional/process/agriculture/harvesting	true	None	None	true
34	According to a study by researchers at the London School of Economics , cheap natural gas from fracking has boosted US manufacturing exports by around 10 percent .	US manufacturing exports	(116,140)	effect	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/export/	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/export/	true	wm_compositional/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/export/	wm_compositional/concept/causal_factor/health_and_life/basic_needs, wm_compositional/concept/causal_factor/intervention/provision of goods and services/provide moving of houseHolds, wm_compositional/concept/causal_factor/intervention/institutional support/protection/capacity building human right, wm_compositional/concept/causal_factor/intervention/provision of goods and services/provide cash, wm_compositional/concept/causal_factor/intervention/provision of goods and services/provide food	false	wm_compositional/process/economic/export	wm_compositional/process/economic/export	true	None	None	true
35	Ethiopia, Kenya and the African Union all have troops in Somalia helping the government battle the militants.	the government	(73,87)	effect	wm/concept/causal_factor/social_and_political/government/	wm/concept/causal_factor/social_and_political/government/	true	wm_compositional/concept/causal_factor/social_and_political/government/	wm_compositional/concept/causal_factor/social_and_political/government/	true	None	wm_compositional/process/economic/	false	None	None	true
37	Since anti-government protests began in November 2015 , the protests were snowballing , practically forcing the regime to struggle for control .	protests	(22,30)	cause	wm/concept/causal_factor/social_and_political/conflict/demonstrate	wm/concept/causal_factor/social_and_political/conflict/demonstrate	true	wm_compositional/concept/causal_factor/social_and_political/conflict/demonstrate	wm_compositional/concept/causal_factor/social_and_political/security/conflict/demonstrate, wm_compositional/concept/causal_factor/social_and_political/security/conflict/hostility, wm_compositional/concept/causal_factor/social_and_political/security/conflict/war, wm_compositional/concept/causal_factor/social_and_political/political/political_instability, wm_compositional/concept/causal_factor/social_and_political/political/	false	None	None	true	None	None	true
37	Since anti-government protests began in November 2015 , the protests were snowballing , practically forcing the regime to struggle for control .	regime	(112,118)	effect	wm/concept/causal_factor/social_and_political/government/	wm/concept/causal_factor/social_and_political/government/	true	wm_compositional/concept/causal_factor/social_and_political/government/	wm_compositional/concept/causal_factor/social_and_political/government/	true	None	None	true	None	None	true
38	`` This change in policy is a result of our work with the Ethiopian government , which was focused on enabling these refugees to live outside the camp settings .	Ethiopian government	(58,78)	cause	wm/concept/causal_factor/social_and_political/government/	wm/concept/causal_factor/social_and_political/government/	true	wm_compositional/concept/causal_factor/social_and_political/government/	wm_compositional/concept/causal_factor/social_and_political/government/	true	None	wm_compositional/process/economic/	false	None	None	true
39	Relative to having no program benefits, having the PSNP and OFSP/HABP increases food security by 1.505 months; for households receiving the PSNP, the OFSP/HABP provides an increase in food security of 0.818 months.	having the PSNP and OFSP/HABP increases food security by 1.505 months;	(40,110)	cause	wm/concept/causal_factor/food_security/	wm/concept/causal_factor/food_security/	true	wm_compositional/concept/causal_factor/entity/food	wm_compositional/concept/causal_factor/economic_and_commerce/economic activity/market/revenue	false	None	wm_compositional/process/economic/consumption, wm_compositional/process/economic/inflation	false	wm_compositional/property/security	None	false
39	Relative to having no program benefits, having the PSNP and OFSP/HABP increases food security by 1.505 months; for households receiving the PSNP, the OFSP/HABP provides an increase in food security of 0.818 months.	food security	(80,93)	effect	wm/concept/causal_factor/food_security/	wm/concept/causal_factor/food_security/	true	wm_compositional/concept/causal_factor/entity/food	wm_compositional/concept/causal_factor/social_and_political/security/, wm_compositional/concept/causal_factor/social_and_political/humanitarian/food, wm_compositional/concept/causal_factor/social_and_political/humanitarian/food, wm_compositional/concept/causal_factor/intervention/provision of goods and services/provide food, wm_compositional/concept/causal_factor/intervention/provision of goods and services/provide food	false	None	wm_compositional/process/access/, wm_compositional/process/access/access, wm_compositional/process/economic/consumption, wm_compositional/process/economic/consumption	false	wm_compositional/property/security	wm_compositional/property/security	true
41	The declining trend in cattle number per household in the present study and its significant correlation with variation in the long and short rains in the preceding year, suggest that reduction in the rainfall amount and widening rainfall variation drive the downward trend in cattle number in southern Ethiopia.	reduction	(183,192)	cause	wm/concept/causal_factor/trend	wm/concept/causal_factor/trend	true	None	None	true	None	wm_compositional/process/economic/consumption, wm_compositional/process/management/mitigation, wm_compositional/process/environment/emission	false	wm_compositional/property/trend	None	false
41	The declining trend in cattle number per household in the present study and its significant correlation with variation in the long and short rains in the preceding year, suggest that reduction in the rainfall amount and widening rainfall variation drive the downward trend in cattle number in southern Ethiopia.	the downward trend	(254,272)	effect	wm/concept/causal_factor/trend	wm/concept/causal_factor/trend	true	None	wm_compositional/concept/causal_factor/economic_and_commerce/economic activity/market/, wm_compositional/concept/causal_factor/economic_and_commerce/economic activity/, wm_compositional/concept/causal_factor/crisis_and_disaster/crisis/economic_crisis/, wm_compositional/concept/causal_factor/economic_and_commerce/economic activity/market/revenue, wm_compositional/concept/causal_factor/economic_and_commerce/economic_crisis	false	None	wm_compositional/process/economic/, wm_compositional/process/economic/inflation	false	wm_compositional/property/trend	wm_compositional/property/trend	true
42	The increase of domestic supplies will also lead to a significant increase in Ethiopian per capita sugar consumption , which is among the lowest in the world .	Ethiopian per capita sugar consumption	(78,116)	effect	wm/concept/causal_factor/food_security/food_utilization	wm/concept/causal_factor/food_security/food_utilization	true	wm_compositional/concept/causal_factor/agriculture/crop	wm_compositional/concept/causal_factor/agriculture/crop	true	wm_compositional/process/economic/utilization	wm_compositional/process/economic/consumption, wm_compositional/process/economic/consumption, wm_compositional/process/environment/pollution	false	None	None	true
43	Some 3.8 million Kenyans , a tenth of the population , need emergency aid , Oxfam said , partly because food prices have risen to 180 percent above average .	food prices	(104,115)	cause	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/price_or_cost/food_price	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/price_or_cost/food_price	true	wm_compositional/concept/causal_factor/entity/food	wm_compositional/concept/causal_factor/social_and_political/humanitarian/food, wm_compositional/concept/causal_factor/intervention/provision of goods and services/provide food, wm_compositional/concept/causal_factor/intervention/provision of goods and services/nutrition/, wm_compositional/concept/causal_factor/economic_and_commerce/economic activity/market/, wm_compositional/concept/causal_factor/intervention/provision of goods and services/provide livestock feed	false	None	wm_compositional/process/economic/consumption	false	wm_compositional/property/price	wm_compositional/property/price	true
45	As detailed information on flooding is not available, the impact of current erratic rains on crop production may have been underestimated.	current erratic rains	(68,89)	cause	wm/concept/causal_factor/environmental/meteorologic/precipitation/rainfall	wm/concept/causal_factor/environmental/meteorologic/precipitation/rainfall	true	wm_compositional/concept/causal_factor/environmental/meteorologic/precipitation/rainfall	wm_compositional/concept/causal_factor/indicator_and_reported_property/weather/rainfall, wm_compositional/concept/causal_factor/crisis_and_disaster/crisis/environmental_factor/natural_disaster/storm, wm_compositional/concept/causal_factor/environment/precipitation/storm, wm_compositional/concept/causal_factor/environment/precipitation/drought, wm_compositional/concept/causal_factor/crisis_and_disaster/crisis/environmental_factor/natural_disaster/drought	false	None	None	true	wm_compositiona/property/instability	None	false
45	As detailed information on flooding is not available, the impact of current erratic rains on crop production may have been underestimated.	production	(98,108)	effect	wm/concept/causal_factor/agriculture/crop_production	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/demand/food_demand, wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/export/food_export, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/supply/food_supply, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/fuel, wm/concept/causal_factor/economic_and_commerce/economic_activity/development	false	wm_compositional/concept/causal_factor/agriculture/crop	wm_compositional/concept/causal_factor/agriculture/crop	true	wm_compositional/process/management/production	wm_compositional/process/agriculture/harvesting, wm_compositional/process/agriculture/, wm_compositional/process/agriculture/planting, wm_compositional/process/management/development	false	None	None	true
46	UNDP partners with people at all levels of society to help build nations that can withstand crisis, and drive and sustain the kind of growth that improves the quality of life for everyone.	the quality of life for everyone	(155,187)	effect	wm/concept/causal_factor/health_and_life/	wm/concept/causal_factor/health_and_life/	true	wm_compositional/concept/causal_factor/health_and_life/	wm_compositional/concept/causal_factor/health_and_life/	true	None	wm_compositional/process/migration/immigration, wm_compositional/process/migration/emigration	false	wm_compositional/property/quality	None	false
48	African emerging markets have experienced massive growth fuelled by attractive exports and improved business atmosphere and global businesses are exploiting the opportunities in these markets.	attractive exports	(68,86)	cause	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/export/	wm/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/export/	true	wm_compositional/concept/causal_factor/economic_and_commerce/economic_activity/cross_border_trade/export/	wm_compositional/concept/causal_factor/agriculture/, wm_compositional/concept/causal_factor/indicator_and_reported_property/agriculture/, wm_compositional/concept/causal_factor/economic_and_commerce/economic activity/goods, wm_compositional/concept/causal_factor/economic_and_commerce/, wm_compositional/concept/causal_factor/economic_and_commerce/economic activity/market/fuel	false	wm_compositional/process/economic/export	wm_compositional/process/economic/export	true	None	None	true
49	In general, the heyday for shareholders in the banking industry splashing with mouth-watering dividends per share, have been fading away due to fierce competition and massive capitalization.	to fierce competition and massive capitalization	(141,189)	cause	wm/concept/causal_factor/economic_and_commerce/economic_activity/competition	wm/concept/causal_factor/economic_and_commerce/economic_activity/competition	true	wm_compositional/concept/causal_factor/economic_and_commerce/economic_activity/competition	None	false	None	None	true	None	None	true
50	Our state of health and longevity is affected by all kinds of factors, including a few we have no control on.	Our state of health and longevity	(0,33)	effect	wm/concept/causal_factor/health_and_life/	wm/concept/causal_factor/health_and_life/	true	wm_compositional/concept/causal_factor/health_and_life/	wm_compositional/concept/causal_factor/health_and_life/	true	None	None	true	None	None	true
51	In recent years , the world has been asked to raise money for the Pakistan floods and the Japanese earthquake and tsunami .	money	(52,57)	effect	wm/concept/causal_factor/economic_and_commerce/economic_activity/currency	wm/concept/causal_factor/economic_and_commerce/economic_activity/currency	true	wm_compositional/concept/causal_factor/economic_and_commerce/economic_activity/currency	wm_compositional/concept/causal_factor/economic_and_commerce/economic activity/market/revenue, wm_compositional/concept/causal_factor/intervention/provision of goods and services/provide cash, wm_compositional/concept/causal_factor/economic_and_commerce/economic activity/currency, wm_compositional/concept/causal_factor/health_and_life/basic_needs, wm_compositional/concept/causal_factor/intervention/provision of goods and services/provide moving of houseHolds	false	None	None	true	None	None	true
52	With the death of Meles at a hospital in Belgium on Monday evening, the question of a peaceful succession has been raised but which the government in Addis Ababa has dismissed such fears of a potential instability as unfounded.	such fears of a potential instability	(176,213)	effect	wm/concept/causal_factor/social_and_political/political/political_instability	wm/concept/causal_factor/social_and_political/political/political_instability	true	wm_compositional/concept/causal_factor/social_and_political/political/political_instability	wm_compositional/concept/causal_factor/social_and_political/political/political_instability	true	None	wm_compositional/process/conflict/, wm_compositional/process/conflict/, wm_compositional/process/economic/	false	wm_compositional/property/instability	wm_compositional/property/instability	true
53	Despite some recent improvements, insecurity continues to disrupt livelihood activities, and normal supply chains and routes to markets.	insecurity	(34,44)	cause	wm/concept/causal_factor/social_and_political/threat/physical_insecurity	wm/concept/causal_factor/social_and_political/threat/physical_insecurity	true	wm_compositional/concept/causal_factor/social_and_political/threat/physical_insecurity	wm_compositional/concept/causal_factor/social_and_political/security/physical_insecurity, wm_compositional/concept/causal_factor/crisis_and_disaster/crisis/economic_crisis/poverty, wm_compositional/concept/causal_factor/condition/poverty, wm_compositional/concept/causal_factor/condition/famine, wm_compositional/concept/causal_factor/social_and_political/political/political_instability	false	wm_compositional/process/conflict/	wm_compositional/process/conflict/	true	wm_compositional/property/security	wm_compositional/property/security	true
53	Despite some recent improvements, insecurity continues to disrupt livelihood activities, and normal supply chains and routes to markets.	livelihood activities, and normal supply chains and routes to markets	(66,135)	effect	wm/concept/causal_factor/economic_and_commerce/economic_activity/livelihood/, wm/concept/causal_factor/access/infrastructure/road_access	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/supply/food_supply, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/demand/food_demand, wm/concept/causal_factor/food_insecurity/food_nonaccess, wm/concept/causal_factor/interventions/provision_of_goods_and_services/food_for_assets, wm/concept/causal_factor/food_security/food_utilization	false	wm_compositional/concept/causal_factor/infrastructure/shipping	wm_compositional/concept/causal_factor/infrastructure/road	false	wm_compositional/process/transportation/, wm_compositional/process/transportation/transportation, wm_compositional/process/transportation/shipping	wm_compositional/process/transportation/	true	None	None	true
55	The companies have gained more than 150 million Br in windfalls that the government should have taxed, the study claims.	the government	(69,83)	cause	wm/concept/causal_factor/social_and_political/government/, wm/concept/entity/government_entity	wm/concept/causal_factor/social_and_political/government/	true	wm_compositional/concept/causal_factor/social_and_political/government/, wm_compositional/concept/entity/government_entity	wm_compositional/concept/causal_factor/social_and_political/government/	true	None	wm_compositional/process/economic/	false	None	None	true
55	The companies have gained more than 150 million Br in windfalls that the government should have taxed, the study claims.	windfalls that the government should have taxed	(54,101)	effect	wm/concept/causal_factor/economic_and_commerce/economic_activity/revenue/, wm/concept/causal_factor/economic_and_commerce/economic_activity/revenue/household_income	wm/concept/causal_factor/social_and_political/government/, wm/concept/causal_factor/social_and_political/government/tax_duty, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/revenue/household_income, wm/concept/causal_factor/interventions/provision_of_goods_and_services/provision_of_credit_and_training_for_income_generation, wm/concept/causal_factor/interventions/provision_of_goods_and_services/cash_transfer	false	wm_compositional/concept/causal_factor/economic_and_commerce/economic_activity/revenue/, wm_compositional/concept/causal_factor/economic_and_commerce/economic_activity/revenue/household_income	None	false	None	None	true	None	None	true
56	Nutrient depletion in the model focuses on nitrogen and phosphorous which are considered to be the main nutrients limiting crop production in the area .	crop production in the area	(123,150)	effect	wm/concept/causal_factor/agriculture/crop_production	wm/concept/causal_factor/agriculture/crop_production	true	wm_compositional/concept/causal_factor/agriculture/crop	wm_compositional/concept/causal_factor/agriculture/crop	true	wm_compositional/process/management/production	wm_compositional/process/agriculture/harvesting, wm_compositional/process/agriculture/, wm_compositional/process/agriculture/planting, wm_compositional/process/management/development	false	None	None	true
59	Massive displacement, pervasive food insecurity, and ongoing human rights abuse are sowing the seeds of conflict and instability for years to come he said.	are sowing the seeds of conflict and instability for years to come	(80,146)	cause	wm/concept/causal_factor/social_and_political/conflict/, wm/concept/causal_factor/social_and_political/conflict/tension, wm/concept/causal_factor/social_and_political/political/political_instability	wm/concept/causal_factor/social_and_political/conflict/tension	true	wm_compositional/concept/causal_factor/social_and_political/conflict/, wm_compositional/concept/causal_factor/social_and_political/conflict/tension, wm_compositional/concept/causal_factor/social_and_political/political/political_instability	wm_compositional/concept/causal_factor/time/temporal/crop season, wm_compositional/concept/causal_factor/indicator_and_reported_property/agriculture/Crop Production, wm_compositional/concept/causal_factor/environment/natural_resources/soil	false	wm_compositional/process/conflict/	wm_compositional/process/agriculture/harvesting, wm_compositional/process/agriculture/cultivating	false	wm_compositional/property/instability	None	false
59	Massive displacement, pervasive food insecurity, and ongoing human rights abuse are sowing the seeds of conflict and instability for years to come he said.	the seeds of conflict and instability	(91,128)	effect	wm/concept/causal_factor/social_and_political/conflict/, wm/concept/causal_factor/social_and_political/conflict/tension, wm/concept/causal_factor/social_and_political/political/political_instability	wm/concept/causal_factor/social_and_political/conflict/	true	wm_compositional/concept/causal_factor/social_and_political/conflict/, wm_compositional/concept/causal_factor/social_and_political/conflict/tension, wm_compositional/concept/causal_factor/social_and_political/political/political_instability	wm_compositional/concept/causal_factor/social_and_political/political/political_instability	true	wm_compositional/process/conflict/	wm_compositional/process/conflict/	true	wm_compositional/property/instability	wm_compositional/property/instability	true
60	Dr. Ping said the African Union has always had a good working relationship with the Red Cross and will continue working to build close cooperation ties, to the mutual satisfaction of both organisations and in the interest of victims of natural and man-made disasters, including Climate Change.	Climate Change	(278,292)	effect	wm/concept/causal_factor/environmental/pollution/climate_change	wm/concept/causal_factor/environmental/climate_change_mitigation, wm/concept/causal_factor/environmental/meteorologic/weather, wm/concept/causal_factor/environmental/meteorologic/climate, wm/concept/causal_factor/crisis_and_disaster/environmental_disasters/weather_issue/, wm/concept/causal_factor/crisis_and_disaster/economic/	false	wm_compositional/concept/causal_factor/environmental/climate_change	wm_compositional/concept/causal_factor/environment/climate_change, wm_compositional/concept/causal_factor/environment/climate, wm_compositional/concept/causal_factor/health_and_life/basic_needs, wm_compositional/concept/causal_factor/crisis_and_disaster/crisis/environmental_factor/, wm_compositional/concept/causal_factor/environment/biodiversity	false	wm_compositional/process/environment_climate_change	wm_compositional/process/migration/migration, wm_compositional/process/economic/, wm_compositional/process/environment/, wm_compositional/process/environment/pollution, wm_compositional/process/management/conservation	false	None	None	true
62	While the decline was seasonal due to ongoing June-to-July harvest in the destination markets of Uganda, the unusual steep fall in exports was brought about by expectations of a 30 to 50 percent below-average bean harvest in Rwanda during the March-to-May (Season B) resulting from rainfall shortages.	harvest	(59,66)	cause	wm/concept/time/temporal/crop_season, wm/concept/causal_factor/agriculture/crop_production	wm/concept/time/temporal/crop_season	true	wm_compositional/concept/causal_factor/agriculture/crop, wm/concept/time/temporal/crop season	wm_compositional/concept/causal_factor/agriculture/crop	true	wm_compositional/process/agriculture/harvesting	wm_compositional/process/agriculture/harvesting	true	None	None	true
64	Ethnic clashes and cattle raids continue to cause civil unrest in Lakes, Warrap and Unity states, involving the SPLA, SPLA-IO and armed groups.	Ethnic clashes	(0,14)	cause	wm/concept/causal_factor/social_and_political/conflict/hostility, wm/concept/causal_factor/social_and_political/conflict/attack	wm/concept/causal_factor/social_and_political/conflict/hostility	true	wm_compositional/concept/causal_factor/social_and_political/conflict/hostility, wm_compositional/concept/causal_factor/social_and_political/conflict/attack	wm_compositional/concept/causal_factor/social_and_political/security/conflict/demonstrate, wm_compositional/concept/causal_factor/social_and_political/security/conflict/hostility, wm_compositional/concept/causal_factor/social_and_political/security/conflict/war, wm_compositional/concept/causal_factor/social_and_political/security/conflict/, wm_compositional/concept/causal_factor/indicator_and_reported_property/conflict/	false	wm_compositional/process/conflict/, wm_compositional/process/conflict/attack	wm_compositional/process/conflict/	true	None	None	true
64	Ethnic clashes and cattle raids continue to cause civil unrest in Lakes, Warrap and Unity states, involving the SPLA, SPLA-IO and armed groups.	civil unrest	(50,62)	effect	wm/concept/causal_factor/social_and_political/political/political_instability, wm/concept/causal_factor/social_and_political/conflict/demonstrate	wm/concept/causal_factor/social_and_political/conflict/demonstrate	true	wm_compositional/concept/causal_factor/social_and_political/political/political_instability, wm_compositional/concept/causal_factor/social_and_political/conflict/demonstrate	wm_compositional/concept/causal_factor/social_and_political/political/political_instability	true	wm_compositional/process/conflict/	wm_compositional/process/conflict/	true	None	None	true
65	Once famine-plagued Ethiopia, run by former rebels since they overthrew a socialist military junta in 1991, is seeking investment to support a growth rate that is expected to fall to 7.5 percent this year from 9.7 percent last year.	investment	(119,129)	cause	wm/concept/causal_factor/economic_and_commerce/economic activity/market/revenue/household_income	wm/concept/causal_factor/economic_and_commerce/economic_activity/market/assets, wm/concept/causal_factor/interventions/provision_of_goods_and_services/cash_for_assets, wm/concept/causal_factor/economic_and_commerce/economic_activity/market/, wm/concept/causal_factor/crisis_and_disaster/economic/economic_crisis, wm/concept/causal_factor/economic_and_commerce/economic_activity/currency	false	wm_compositional/concept/causal_factor/economic_and_commerce/economic activity/market/revenue/household_income	wm_compositional/concept/causal_factor/economic_and_commerce/economic activity/market/assets, wm_compositional/concept/causal_factor/economic_and_commerce/economic activity/market/revenue, wm_compositional/concept/causal_factor/economic_and_commerce/economic activity/market/, wm_compositional/concept/causal_factor/economic_and_commerce/economic activity/market/labor_market, wm_compositional/concept/causal_factor/economic_and_commerce/economic_crisis	false	None	wm_compositional/process/economic/, wm_compositional/process/management/, wm_compositional/process/management/management, wm_compositional/process/management/development, wm_compositional/process/economic/transaction	false	None	None	true
